repo_path,date,bytes,sha256,source,drive_id,method,title
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/erratum_totpos_framing_20260804.md,2026-08-04,1805,dc113ec27241a66fed63fdd5f34388c02e518923aca46e5b3f6cc1655df5f995,drive,1GKOzG8AKtrBWoRKFt8z4il8xJYazCEcd,drive-base64-exact,"Erratum-let — the total-positivity ""falsifiable check"" framing — 2026-08-04"
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/records/totpos_BOTH_stdout.txt,2026-08-04,487,7f9cc7a90de25ff2e9056de478e4312fbafe0edb48baf3ccd55bfee47587559c,drive,1UXk_GanxI62A3zP2odubMAy7zxxhxf-O,drive-base64-exact,Doud-1951: nonvanishing conjugates 60 of 120;  NEGATIVES = 0;  min = 6.6092823889124742379176785107373055699366888096164158959019271923568383032248903 E-5  max 
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/shared_inputs/classesX_doud1951.txt,2026-08-05,26023,a9742b029db0adef9c822d7da92e39e4f2c2f11ecff3adb7844833f4254e3718,drive,1DaxFtvVfCaXqrcyyr4qJgT0PkGxaFySO,drive-base64-exact,2:2
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/shared_inputs/classes_dih229.txt,2026-08-05,6852,f457d5a2d6ff665ef17bd19df3ba7ce70969153488c8abe269ec924e1f6b8a4d,drive,1jANLoLWDATv7Ph_sTG8ouU0wZVMrwjM-,drive-base64-exact,2:I
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/DECODE_COMMIT_bundle.json,2026-08-05,17419,9004e18129d01b1c4fca9e534e49e7c8cb5e890bd9abe4d0e420b4619b3f83f1,drive,1KD2n_g_uTzptZo_6dyX_GCB8tTOmOIj6,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/chilog_1951.txt,2026-08-05,6096,e8a4846ad03c34f44defcc0e7c4deac193c0ce0ed178bdaef1ebe280c81b54d5,drive,1g-_qXOeiqJnvVbu-O7z4v0OFWhr_79nb,drive-base64-exact,2:4
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/kron_1951.txt,2026-08-05,22354,4b1ef891e0ae81835e4e14248f42a4383f5915a80cfec24358d13ad1bc3986fb,drive,1t91KgFENVy9G1jCZaf8HoYdbbK8C7c3A,drive-base64-exact,2:-1:0:0:-1:-1:0:1:0
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/lint_arms.py,2026-08-05,1180,83a9e7a66aab6e2242d9d6f6d45aa0f5b716d5cbd4065f61da789b0416f85b6f,drive,1YhH46X5XZ41cIXTuNmsFQrTsenxBqlzC,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/midband_band2.json,2026-08-05,1266,616398cc92a97f06d0774e22108230783cf7c07e2afaa68497c2b66d5fbc8ff6,drive,1q25UCCL8-0Vp8X7z9Py5xsnD04ip5ng5,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/midband_push.py,2026-08-05,1195,3885a2e1837807fa3ac673dab8c9b7772d405bf85c1ea2f20c75beb87c3d18cc,drive,1G4QEjxpBWpJtRDyB4IkPm5T6ZbOT6wzB,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit.py,2026-08-05,12182,a9b59b7b6274c6f04f942bdd725a2f877d0d4d7e67c8d53e8c0046bd9ce568c7,drive,1NTsjKvIByqJYn3bvrMtGFEhrCEOnp9iG,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_S5b.json,2026-08-05,932,78e30bd33091dec361834a4ed2c8c3274b0023a863c8a318efdd89040d2846b8,drive,1OiP3gaZLHOOFgtssdaVjHesHelCVtprw,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_base.py,2026-08-05,2224,aa7e0c65f2e0c63c8be6d866859aba968dbc18991092bdd0266d945adb6c554f,drive,1FLQ07mdHYfjv7Nll6UE9vY3tuBg405YA,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_base_even.json,2026-08-05,730,821d4fccc45a3aff5bd7603b2928717a0ab84d4cfbcc1d98ce61df09b01dfa36,drive,15eszexTwtEATYVKMjsYXBnNMILTrC1VM,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_base_evenGS.json,2026-08-05,716,11ccfa193b197d20521e201138103dd50772b48f820768cb36a06d1091fad8c3,drive,1XpWIRwY1maRRkHyY5gr7Gidmli-lxgjD,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_base_odd.json,2026-08-05,764,47a65100195d1da1e35af5a2fdec54ac0297e9fec9c60456cdbaaab1e17fb9bd,drive,1sfAmsNj4kQvm7PBGHMCbyYL89fuX2X5U,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_base_oddGS.json,2026-08-05,749,7f45e918f58836a6348be43eec14a4af02d0a403829085efebe4e030618ff50c,drive,1tNyH3vvSa_iGkoTUtKtGN_dtvx5-0KZH,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_battery.json,2026-08-05,753,3c07d7df9369cf76fb0d65d1eecad6d25124306579af40c44613bf8db3148f51,drive,1aTwmN_S_i2exKnGQ-WqizLPhk4h0-g3E,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_battery.py,2026-08-05,2929,9b1815784c6e727c6b90ccd9d0fb4053776720ae4cdbf3515fa30fd651872848,drive,1MOuiZJZrcZAHbHmpqQWEx5bPh-8ZWCWG,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_consensus.json,2026-08-05,4183,25e6d5ec12ff5e6ca04d06eb477d4b647e0f71462ee7f5b8a043af189809dba7,drive,1itUGrGBUqb8Vc2aR075h1KeAtTEZY4va,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_consensus.py,2026-08-05,4208,dbe76d46c163970e59f00ee098de9927b91430bc81edc8540ea8d33296369c17,drive,1VHvnI0yVzTzMEN0Zxx3ujrfjlXTP-9Rl,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_evenGS_S2.json,2026-08-05,9672,22746d1f67d78361d8239f613b29c509cf9b891650e00dff0bd3b33f47b13801,drive,10FWHcfTPxnGFBVzLL6rhLZOvILeZm8nn,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_even_S2.json,2026-08-05,9630,9ea94fc538cb3994c0ce0c1545144572e3f29922781208324b81acdf9a243210,drive,1qWIFJjvEbz9hKaXTdr7o90JGhF3kn1PE,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_extend.py,2026-08-05,2303,4db2ccf912d52823ce27058aac565ed228badbb9278e7dd20796ed05869416a5,drive,1-5RfBcIZTaUPfrjP_cqQ2oD1AB7XS4Xz,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_extended.json,2026-08-05,8909,47acf1092809c3b03e9300db180b3fba309d74157465f7a12c462de20da158d0,drive,1aYdXX133gWF0pd-2yM_CltSEOD3nmD9Y,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_oddGS_S2.json,2026-08-05,9678,280654999a4dd3bf54a1fd6449dd1b960ce001da1fa3c6a527248aec12bd6f47,drive,1DAZgcBES4OeyNOYXxySWC8u6dicJXhEw,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_odd_S2.json,2026-08-05,9680,adc718dc79c38c5968a0a9f85f5a0a1dcd0de268a4df6b96cfdfdaed112025a5,drive,1MaL5XI-BF13FnzIgJxfjBmdvTZ7ForcM,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_1951/summit_s5b.py,2026-08-05,3089,5abb9f904fdd386d013f029d659b239e7baaab0bbc071d07da4f2869d81180db,drive,1cCa_KsE0EC1LncDJYmnt8mek_Rs4H30F,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/battery2141.py,2026-08-05,2163,2fb0c7a0ec5f787438fe40e7b69e98700b6ffe8772c40a702937a99c932de1ed,drive,18YQWLRov_5EaaRhVbYn9mx7tJzBfpE6W,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/chilog_2141.txt,2026-08-05,20727,236b0b43e160b02a11852576f151bf8f9b728ee3830f630031b96e2275af3a82,drive,1meEZglCV3656I9oWCIUtbCux9PPpx2MW,drive-base64-exact,2:1
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/classesX_2141.txt,2026-08-05,27967,dff663e6086bed80333b700c6adbb47abcb3c815ff685fc39ae71ce26844b90f,drive,1i2W8DyHor9eVGNIglwe97em9MFLTLze6,drive-base64-exact,2:3
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/consensus2141.json,2026-08-05,122,8e0254d5f80fb7f1e015974ed47900cdd0615c636d955b5906e89f216cc285d8,drive,1p3TuUVZFoDxS2vNEuAU7AvRFY_ADESt9,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/consensus2141.py,2026-08-05,3761,4a8787665fe0471ef84ecedb6ab8188391161d45b1ef1ad1d9ceb402a10966fe,drive,1sXBJt44FTt1GR43DZIw2Q0OtRnhYPh7Y,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/dbg.gp,2026-08-05,581,599706ac915700db3e3503da555252fe966f15475358815d5c894a92dbb8497a,drive,1yltDxRj-jElpDTuiYMkB71zlmw1ZkxIs,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/decider2.gp,2026-08-05,2358,ee1849c68e81e205bd48e25472186afe528dbc4c48d9bdc29c17ddcf2c29e4b0,drive,1AjnOFfOGwIruDRYqji1ERb5kMQ_fD7Ok,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/emit2141.gp,2026-08-05,2479,f5cf04bce4b72c4c591a7bfe82f2c60996cd51ad4cd23b0fbc2e4f10c2fe9563,drive,1BiLJaj7e043Ilulcb00GooJw82NgOkcH,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/extend2141.gp,2026-08-05,887,1c917f67657acdbb108f80e3f1bbcb7cc433cf83ced0dec56103f1b9a19fa32d,drive,1JNt8pKTAnSwArWvEv4H-DsJHZXWPvsnE,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/rho3_2141.py,2026-08-05,3380,b870f71bf9c80c86e5a9f6488d06ed26803d2149dd123e1e4e7e6b4f323f641e,drive,1xyXdz9wdBHFSzNtVatolDO-JipD7vp4Z,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/rho3_2141_recert.json,2026-08-05,81,1caa30f72fb2a39f0d4cef6390beec23c909c54b67972a6109dd22433aad4f49,drive,1bRnfDhXuirihH2BPeHCcXDgzxuFZJizu,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/s2141lib.py,2026-08-05,1475,1d7f8fdc664f157e52d54d2e9fd21ce9f642f5f500acd1317c4120fdf90668e9,drive,13GVA9yTIOMJYP6axa2tX4HU_S9FXvi84,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/summit2141.py,2026-08-05,3026,67438aeae8021dea3fbdf8844430c4ee07891d8e1d09723896787eb37f05835b,drive,1JtLCVSGWrwFMnEdPjuviPjdYaiIuzPxL,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/summit2141_nu10_even_A.json,2026-08-05,811,34cf77ce0943a7cb0c6d97bacff6d5adf68a489e38e823d8bb08094fb96b67f6,drive,1hwzS6CwmJLlGRVtzRVEns7-nVgns8mz_,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/summit2141_nu10_even_B.json,2026-08-05,782,b50fa6b7ccf7d3d947d02c74cb95c6b869fd82dc9f69ce78c7a11be01e914493,drive,1T7Ym4Br53yqIXk2qCTwLEGfNqLXGVPdQ,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/summit2141_nu10_odd_A.json,2026-08-05,790,3fa9a89080e39f7ac2f0b30abca07d496c59e021e72e4bfc2850e15cbc11df27,drive,16sTSxugsFENWfW1_t7sR6iLYJEU6XmpK,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/summit2141_nu10_odd_B.json,2026-08-05,791,20ae7d063250db27bf999d2986162b5d137fb7a2e498c09974a9046aaec522d2,drive,1lzUqXIgT8MmB5WvsF2_8yVr5R1I7dnKy,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/summit2141_nu5_even_A.json,2026-08-05,809,2c10be4ad4b5b4d2e1c985ef429a792dd25973bd6989f01999efbef52a569d25,drive,1o3MBYGCmjtMOf4Lf_uNr2Qiz2RNRL-tY,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/summit2141_nu5_even_B.json,2026-08-05,794,16420790c36edd49f83a8bb9dd03051d488cd23dc9beb887870064b6ddb54400,drive,1TrkxXlCR_JkTiRLH_MLSoPUqQkpK4HWS,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/summit2141_nu5_odd_A.json,2026-08-05,802,4a9f8d3ff5aac451fbdbf591437b6ff9511eb62c3d5db6b57605274db19960d8,drive,12Dag3C4nCL8otgMkGLbnRi-fpDnUV3t1,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/summit_2141/summit2141_nu5_odd_B.json,2026-08-05,790,58b3b8353b11ce717c14003230722dda0858d666116562fa2eef9747762d261d,drive,1h5rpa_ib_XA6kvEnx6AoK-ZdSbRHAFf_,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/verification/grade_internal.json,2026-08-05,436,5c239275a5234854264983305a4f4ec57a78100d68db77846cd28931e0f5a2ae,drive,10KvQzdoPnLDfgOFMXgrCsgJfc3hEw0rX,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/verification/grade_internal.py,2026-08-05,4302,9ce57cf2f249ede4841dc939090a451ee14224058cfe90b80aa5c71a727697bc,drive,1oQncUK0eb9fzk322S8-sULMtHS1ZjqCJ,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/verification/mp_verify.py,2026-08-05,2560,020b7f815f5a6aed2dda7259fbfd1a6cf5a8a3ae5c5952425880bb1819e017ec,drive,1Pb3adTvSVCirvjiV5OqFNiSnjj5lCKJH,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/verification/totpos2.gp,2026-08-05,1245,71a82f6712bc6515fb18587ab6d9cf42db691a54eabfa31b6d0b05aafc0de067,drive,1qD7ci52wgOkGC4PP4Xe4COu3RXrSvwMY,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/verification/verify_det1.py,2026-08-05,3089,bee73a953c54307e1b03835d6060d3120e41f8c3ff587de7ea8e3a6ba8796f5f,drive,1PVOYCQs5S8_lHPiL5wUP4Pbx6im9dYwM,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/verification/verify_eps_u.py,2026-08-05,2300,708f467dbd048b67c932490ccbec72839fdfc44238ecd7fc8f9a823fcf7570b7,drive,1w6qsP1dZrg320YxEML3WuCHoWckD_05d,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/verification/verify_holdout.py,2026-08-05,2618,1f6092c2e4b238ee071dd04c394beded6894220e6a6e0e36fa2fe7c8c4271f4a,drive,1RikwdPtYGqbDJ2jI4q2WmNyPUnHqVsrJ,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/TEP_even_icosahedral_V2/verification/verify_uniq.py,2026-08-05,2107,5c45863ecac04262178cf93783951b86e43bc02d238a455493dad48d74480407,drive,1SkDYnFT9lxPvRe725Ie-2q7XERj81APt,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/even_icosahedral/coherence_ladder.py,,3274,787c2cdb3f44ee081ae7feee1618b8ab7955c5399479f868245acebf6676c4af,drive,1HmWVDX0pHIh1V084Hr3YsX9SjCuKUZ2o,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/even_icosahedral/congruence_compass.py,,3429,19bb78632b80e23eabe877dfca57ac6b4412a269c92463efc65a53b03c9b4dc0,drive,1NVrmUDetxWdXUnQCITlRwgE303oDmx-h,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/even_icosahedral/deep_boundary_meter.py,,5153,94f39a632d1da9881093da759b4c3d7ac07b47bc1315942f18f113da674a514f,drive,1dCdP0bLFrON1L3vAJLv6RweI06LcIBsw,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/even_icosahedral/deep_boundary_precision.py,,5102,28188e63c2b2fe6f6fb70b6cb5b900c79034ef0715f0c5b3e48f02e9c224cce9,drive,1R_PkDlL8eJYF-7jL0eRZexCq_0TUSQ_0,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/even_icosahedral/horocycle_fourier.py,,4908,d1986b7ec810f9a1ae8d554b233953a09cf2fdebf9581b21594ef1d119b90643,drive,1Alu7YKZzd5gMVX-od9w3u0LQQ0Q2XWYK,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/even_icosahedral/lambda_census_run1.py,,3594,9353b05c4b09e7370c73614b0ec2e03b0e5b17ed19fd49ce8679dc111601d17a,drive,1s-VUradgqUkISW7jPT2QiyZe4qWkPgHc,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/even_icosahedral/lambda_instrument_run1.py,,8854,90fa4e3f0b132d1f9e959e44e3a532aab9e37b27dd76eb863fdc8a1d13fd2d20,drive,1raxmAW-pjXGsSzbv_hyT71CxcE8xWim7,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/even_icosahedral/lambda_zeros_run1.py,,8037,55acf9bdc5a66ff8bfa21faee64d79b93fa5e3fd058e9e40e9470022fce58079,drive,1DxTEteuobCbs-oDqhKdv5Kw7xDqejbBl,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/even_icosahedral/m_regime.py,,2211,9ae41bc591d8bee67de3acfebff9b135f7237e990a523b8f1b193dfec4148587,drive,1jtPYm4uZLs2oTXDAQQmWHggLsKw84Uno,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/tomography/circle_tomography_lemmas.py,,2684,3ba6dd5f7be0f3ee4345af48787dd192a8c4909fb211273750221620626922b0,drive,1ldwYQFyYgj3G043n5j-qA_7sBU0E9aeH,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/tomography/ptest_rapidity_sampling.py,,3450,eb0bedc936d0915c7f2b2563671f7aaab75194b6d2b2824afef9db9c63fe4d37,drive,1raKt7-Bzn-zBuyd1SU0BxfQYfVd_H596,drive-base64-exact,
50_code/2026-08_even_icosahedral_closure/tomography/qtest_matched_basis.py,,3374,154e9608dbca6d33b4e5c37cc44f2827286e32356fad80e83972c69a92d7182d,drive,1nz59wheCJqteckZQGFs6whZepHDz8Y8a,drive-base64-exact,
50_code/2026-09-04_expedition/03_scripts_and_outputs/adjoint_L.gp,,527,fe89f79b93407c404eaa68d7b2e9af6521f9250ba51ef54cd6b70dfa39c7b41b,session-workspace,,session-file,
50_code/2026-09-04_expedition/03_scripts_and_outputs/adjoint_L_and_RS_constant.py,,5336,b8792d20fae66965089ea4653b16f8ebe6809c96f8363291b34dbdda32305bbc,session-workspace,,session-file,
50_code/2026-09-04_expedition/03_scripts_and_outputs/adjoint_L_and_RS_constant_2141.py,,5366,92426d75e6c541196a45e7f9bbeaf05ac46c73f0fa866097d989d7fc0957b557,session-workspace,,session-file,
50_code/2026-09-04_expedition/03_scripts_and_outputs/adjoint_L_gp_output.txt,,413,9b8ddbd94b7010c5190cfa4caf0cd530c14c50b05ee7d6862ee1693ccf909785,session-workspace,,session-file,***   Warning: new stack size = 1000000000 (953.674 Mbytes).
50_code/2026-09-04_expedition/03_scripts_and_outputs/adjoint_L_gp_output_2141.txt,,413,10d21faf617423df8b4d81240f7861298645bacaa198461188ae5d5e80c094f0,session-workspace,,session-file,***   Warning: new stack size = 1000000000 (953.674 Mbytes).
50_code/2026-09-04_expedition/03_scripts_and_outputs/certificate_mpmath_pass.py,,4085,91a0b8962f99810547d635a515d929315217c76176fccf2590a0b69d449860b0,session-workspace,,session-file,
50_code/2026-09-04_expedition/03_scripts_and_outputs/certificate_mpmath_results.tsv,,268,40c8103e7efd393dd68adc0a16acb21aa99ba898b7ce9dd096384204f55e843b,session-workspace,,session-file,
50_code/2026-09-04_expedition/03_scripts_and_outputs/certificate_results.tsv,,20844,9212823a1a2c68adc042ca6b3ad58468a7d06a4a819ee6518c85e3a3bf1be3ee,session-workspace,,session-file,
50_code/2026-09-04_expedition/03_scripts_and_outputs/certificate_results_2141.tsv,,22892,d428f2cb848d89b5dfaa5c68d0a41d5a0f8186f9249d8c9b4fa38b500ee4c775,session-workspace,,session-file,
50_code/2026-09-04_expedition/03_scripts_and_outputs/complete_generator_certificate.py,,6193,713d98110055830ae68101cb1f3bdea4365ca3666b2b5381e57949c88372f043,session-workspace,,session-file,
50_code/2026-09-04_expedition/03_scripts_and_outputs/complete_generator_certificate_2141.py,,6208,73ffc2dbf47784a492d0f4441e21a346375394f117a81c56619e23fe8808758b,session-workspace,,session-file,
50_code/2026-09-04_expedition/03_scripts_and_outputs/heilbronn_coin.py,,9317,8ba53a559c7d66d7dde697d4ae7834f305d5b57b0011c0ba0a2b6480fe13dee2,session-workspace,,session-file,
50_code/2026-09-04_expedition/03_scripts_and_outputs/heilbronn_coin_output.txt,,4597,16c11555111075b811672e6cf94614dc40da0b080e81f5e3b7015bcf43313b5a,session-workspace,,session-file,"classes: 9 sizes: [1, 12, 20, 12, 30, 12, 20, 12, 1] orders: [2, 5, 3, 10, 4, 5, 6, 10, 1]"
50_code/2026-09-04_expedition/04_generators/generators_1951.txt,,13594,f91837bdddab1215e0140e10fb70b6a1c58fbb62beefde02e104f57d441c04fa,session-workspace,,session-file,-1 -1 0 -1
50_code/2026-09-04_expedition/04_generators/generators_2141.txt,,15008,46cd7a0071e0c2f7fba2c8fddb4d018588071c2841be8621879f668662cf54e2,session-workspace,,session-file,-1 -1 0 -1
50_code/2026-09-04_expedition/04_generators/gens2.gp,,393,b5536f95295eb3555235ccf752ba710f7dd8ed2add268e823ca63ac7dc3070ee,session-workspace,,session-file,
50_code/2026-09-04_expedition/04_generators/gens2141.gp,,415,5e7f6d5710ddf59e7e391cd5f499db1433d23584fdb02474ecd81c6c1da9ff4c,session-workspace,,session-file,
50_code/2026-09-04_expedition/MANIFEST_SHA256_bundle_20260904.txt,2026-09-04,4946,83ef6f43d725a2620781e4959c14ea2e47805c7087d75aeadf2231e2304437e3,session-workspace,,session-file,"PROVENANCE MANIFEST — deposit_bundle_20260904 — assembled 2026-09-12 by the council orchestrator (Claude, claude-fable-5-1) on Will Copeland's delegation; per-file SHA-256, paths relative to deposit_b"
50_code/2026-09-04_expedition/README_BUNDLE_20260904.md,2026-09-04,4318,11b1df80c49b45f9e21fce0bc22a52972542ba62d8af536d07c38af61cf3ef39,session-workspace,,session-file,"DEPOSIT BUNDLE — the 2026-09-04 session: structural dialogue, expedition, council handshake — assembled 2026-09-12"
50_code/README.md,,2019,3a4b16b3468b884265d583410abef0d1a6abd96dd92928abc22f92b751094404,this-commit,,written-2026-09-12,50_code — Instruments
60_data/DATA_MANIFEST.md,,3080,eafd4d0615b59088f8b007d18712a2bf798bffe8e69c09106ccaa61569d878a5,this-commit,,written-2026-09-12,Data Manifest
60_data/hecke_eigenvalues_doud1951.csv,,9408,ce069d8d035004681e0e61507aa87ddc2dbb5efcee6c29aeb429467c13e8bab0,project:cleanroom/hecke_eigenvalues_doud1951.csv,,project-mirror-exact,
60_data/hecke_eigenvalues_doud1951_to1e5.csv,,1154834,268f47749866fc4c911be298dad3248fd6da643d8a050deaf6a101f3bbb835f9,project:cleanroom/hecke_eigenvalues_doud1951_to1e5.csv,,project-mirror-exact,
60_data/hecke_eigenvalues_doud2141.csv,,9575,7f56256b03020f65cde1dff6a7460e8e912ffe96a6b1fae31386909c558d49ef,project:cleanroom/hecke_eigenvalues_doud2141.csv,,project-mirror-exact,
60_data/hecke_eigenvalues_doud2141_to1e5.csv,,1154747,5a433b2d60a6f27ef0bdb115575f3dee99f605ee46933edb1a9bb8f6df25f159,project:cleanroom/hecke_eigenvalues_doud2141_to1e5.csv,,project-mirror-exact,
EXTERNAL_REFS.md,,3715,c0e4f8a7501a1a4d3d61372879da2f6ae0d0d05edd22eb3c6497bc88ee2dadd4,this-commit,,written-2026-09-12,External reference papers — index (not mirrored)
README.md,,27138,b50189363dffdac8315d4437eea93fe10a67f5bd6aabb4174f4e5ac33bb6a355,this-commit,,written-2026-09-12 (license and state sections revised in the deposit-prep commit),The TEP Archive
